Content.Data;Content.Grupo;Content.Subgrupo;Content.Natureza;Content.FORNECEDOR;Content.Entrada (R$);Content.Saída (R$);Content.Histórico;Name;;;;;
09/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,39;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
10/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,35;0,00;Valor de Rendimento Remunera+;FluxoAgata;;;;;
10/10/2025;ÁGATA;ADMINISTRAÇÃO;VIAGEM;JOSE RENATO CELONI DOMBROSKI;0,00;-1476,47;Pix enviado para Jose Renato Celoni Dombroski;FluxoAgata;;;;;
10/10/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);LIFECON;0,00;-215000,00;Pix enviado para Lifecon Participacoes Ltda;FluxoAgata;;;;;
10/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
10/10/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-329,69;Pix enviado para Comusa - Servicos De Agua E Esgoto De Novo Hamburgo JrXgAnlZo9avh7RbgPVIoqPai6gXNTBxmTo;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-75,19;Pix enviado para Comusa - Servicos De Agua E Esgoto De Novo Hamburgo CzJ1QQK5ieTFvMipbBY5bMsYwBjdZVkZYSJ;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;FACEBOOK META ADDS;0,00;-2000,00;Pix enviado para Facebook Servicos Online Do Brasil Ltda QR251009194859g8zgtwodISrChOgvvHACY;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;FERRO NOBRE;0,00;-10000,00;FALTA ULTIMA NF 100K ;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;CUSTO DO ATIVO;ASSESSORIA TÉCNICA;MARS ENGENHARIA LTDA;0,00;-6000,00;Pix enviado para Mars Engenharia Ltda;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;215000,00;0,00;Pix recebido de AGATA PARTICIPACOES LTDA;FluxoLifecon7;;;;;
10/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,37;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
11/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;;FluxoAgata;;;;;
11/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
13/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;;FluxoAgata;;;;;
13/10/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-59,57;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
13/10/2025;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-645,00;PAGAMENTO PRIMEIRA PARCELA ESTRUTURAL REFORÇO ;FluxoBariloche;;;;;
13/10/2025;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;PHAROS ENGENHARIA E CONSULTORIA SS LTDA;0,00;-700,00;PROJETOS DE EDIFICAÇÕES;FluxoBariloche;;;;;
13/10/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-53,79;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
13/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
13/10/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-4229,43;Pagamento de Conta / Tributo - DARF/DARF-SIMPLES 0385;FluxoLifecon7;;;;;
13/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE INFRAESTRUTURA;RUPPENTHAL ENG. E CONST. LTDA;0,00;-34984,18;Pix enviado para Ruppenthal Engenharia E Construcao Ltda;FluxoLifecon7;;;;;
13/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE INFRAESTRUTURA;RUPPENTHAL ENG. E CONST. LTDA;0,00;-177947,44;Pix enviado para Ruppenthal Engenharia E Construcao Ltda;FluxoLifecon7;;;;;
13/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,63;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
14/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;;FluxoAgata;;;;;
14/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
15/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,09;0,00;;FluxoAgata;;;;;
15/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
16/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,12;0,00;;FluxoAgata;;;;;
16/10/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;RAFAEL GRABOSKI;0,00;-1000,00;Pix enviado para Rafael Terra Graboski QRCC48scOlPGXaRlBpADxMj4N;FluxoLifecon7;;;;;
16/10/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;RGE;0,00;-100,83;Pix enviado para Rge Sul Distribuidora De Energia S.a 3367345087240110028931193;FluxoLifecon7;;;;;
16/10/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;STUDIO 360 TOUR PUBLICIDADE LTDA.;0,00;-270,00;Pix enviado para Studio 360 Tour Publicidade Ltda. STUDIO360TOURPUBLI00000533309316ASA;FluxoLifecon7;;;;;
16/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,04;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
17/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,13;0,00;;FluxoAgata;;;;;
17/10/2025;NORTHSIDE;RECEITA DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-695,39;RET. REF. 09/2025;FluxoLifecon5;;;;;
17/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,26;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon5;;;;;
17/10/2025;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);ANJO JOLARES;0,00;-1500,00;Roçada do talude (1/2) sem NF ;FluxoLifecon7;;;;;
17/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,03;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
18/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,05;0,00;;FluxoAgata;;;;;
18/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
19/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,07;0,00;;FluxoAgata;;;;;
19/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
20/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,16;0,00;;FluxoAgata;;;;;
20/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,04;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
21/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,19;0,00;;FluxoAgata;;;;;
21/10/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
21/10/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITAS DE VENDA DE IMÓVEIS;SAMUEL HICKMANN;9400,95;0,00;RECEITAS DE VENDA DE IMÓVEIS;FluxoLifecon5;;;;;
21/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,04;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
22/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,22;0,00;;FluxoAgata;;;;;
22/10/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
22/10/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITAS DE VENDA DE IMÓVEIS;SAMUEL HICKMANN;9428,46;0,00;RECEITAS DE VENDA DE IMÓVEIS;FluxoLifecon5;;;;;
22/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,05;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
23/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,22;0,00;;FluxoAgata;;;;;
23/10/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);LIFECON PARTICIPAÇÕES LTDA.;0,00;-35000,00;TRANSF. ENTRE CONTAS LIFECON (SAIDA);FluxoLifecon5;;;;;
23/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;4,29;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon5;;;;;
23/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;FERRO NOBRE;0,00;-25000,00;FALTA ULTIMA NF 100K ;FluxoLifecon7;;;;;
23/10/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;KIMBERLLY PITZ;0,00;-300,00;Pix enviado para 56 422 174 Kimberlly Pitz;FluxoLifecon7;;;;;
23/10/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;TIM S A;0,00;-94,95;Pix enviado para Tim S A B015591457570;FluxoLifecon7;;;;;
23/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
23/10/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (ENTRADA);LIFECON PARTICIPACOES LTDA;35000,00;0,00;Pix recebido de LIFECON PARTICIPACOES LTDA;FluxoLifecon7;;;;;
24/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,23;0,00;;FluxoAgata;;;;;
24/10/2025;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;MUNICIPIO DE NOVO HAMBURGO;0,00;-249,50;Pagamento de boleto enviado para MUNICIPIO DE PINHAIS;FluxoAgata;;;;;
24/10/2025;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);ANJO JOLARES;0,00;-3500,00;Pix enviado para Anjo Jolares Pires 99401258015;FluxoLifecon7;;;;;
24/10/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;ECOCONTROL ;0,00;-380,00;Pix enviado para Ecocontrol Sistemas De Seguranca Ltda;FluxoLifecon7;;;;;
24/10/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-249,50;Pagamento de boleto enviado para MUNICIPIO DE PINHAIS;FluxoLifecon7;;;;;
24/10/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;TIM S A;0,00;-94,95;Pix enviado para Tim S A B015591457570;FluxoLifecon7;;;;;
24/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
25/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,13;0,00;;FluxoAgata;;;;;
25/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
26/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,09;0,00;;FluxoAgata;;;;;
26/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
27/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,28;0,00;;FluxoAgata;;;;;
27/10/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;100000,00;0,00;Pix recebido de HOMEGA ADMINISTRACAO DE OBRAS LTDA;FluxoAgata;;;;;
27/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,04;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
28/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,38;0,00;;FluxoAgata;;;;;
28/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
29/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,43;0,00;;FluxoAgata;;;;;
29/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;;FluxoLifecon7;;;;;
30/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,54;0,00;;FluxoAgata;;;;;
30/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;PAVAO COMERCIO DE AREIA E BRITA LTDA;0,00;-1680,00;FALTA NF ;FluxoLifecon7;;;;;
30/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,07;0,00;;FluxoLifecon7;;;;;
31/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,72;0,00;;FluxoAgata;;;;;
31/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,06;0,00;;FluxoLifecon7;;;;;
01/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,30;0,00;;FluxoAgata;;;;;
01/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,03;0,00;;FluxoLifecon7;;;;;
02/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,30;0,00;;FluxoAgata;;;;;
02/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,03;0,00;;FluxoLifecon7;;;;;
03/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,94;0,00;;FluxoAgata;;;;;
03/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,07;0,00;;FluxoLifecon7;;;;;
04/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,95;0,00;;FluxoAgata;;;;;
04/11/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
04/11/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,55;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
04/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,09;0,00;;FluxoLifecon7;;;;;
05/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,03;0,00;;FluxoAgata;;;;;
05/11/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RONDA SECURITY LTDA;0,00;-80,00;;FluxoLifecon7;;;;;
05/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,09;0,00;;FluxoLifecon7;;;;;
06/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,29;0,00;;FluxoAgata;;;;;
06/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,09;0,00;;FluxoLifecon7;;;;;
07/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,24;0,00;;FluxoAgata;;;;;
07/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,11;0,00;;FluxoLifecon7;;;;;
08/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,53;0,00;;FluxoAgata;;;;;
08/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,05;0,00;;FluxoLifecon7;;;;;
09/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,46;0,00;;FluxoAgata;;;;;
09/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,05;0,00;;FluxoLifecon7;;;;;
10/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,25;0,00;;FluxoAgata;;;;;
10/11/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2300,00;;FluxoAgata;;;;;
10/11/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-2115,67;;FluxoAgata;;;;;
10/11/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;M2 DIGITAL;0,00;-2760,30;;FluxoLifecon7;;;;;
10/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,12;0,00;;FluxoLifecon7;;;;;
11/11/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-570,00;;FluxoAgata;;;;;
11/11/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-2100,00;;FluxoAgata;;;;;
11/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,24;0,00;;FluxoAgata;;;;;
11/11/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);LIFECON;0,00;-80000,00;;FluxoAgata;;;;;
11/11/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;2100,00;0,00;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);FluxoBariloche;;;;;
11/11/2025;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-645,00;ASSESSORIA CONTÁBIL;FluxoBariloche;;;;;
11/11/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-49,77;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
11/11/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-57,91;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
11/11/2025;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;PHAROS ENGENHARIA E CONSULTORIA SS LTDA;0,00;-665,00;PAGAMENTO SEGUNDA PARCELA ESTRUTURAL REFORÇO ;FluxoBariloche;;;;;
11/11/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;DGRAU;0,00;-650,00;LOCAÇÃO DE ESTACAS INTERMEDIADO POR REGINALDO;FluxoBariloche;;;;;
11/11/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-2130,00;;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;MARS ENGENHARIA LTDA;0,00;-6000,00;;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;PINHEIRO DIAS T LTDA;0,00;-786,80;LOCAÇÃO DE EQUIPAMENTOS, RETRO E CAMINHÃO ;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;RECEITA DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-4814,78;RET;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-6565,60;;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;RGE;0,00;-116,51;;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;80000,00;0,00;;FluxoLifecon7;;;;;
11/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,10;0,00;;FluxoLifecon7;;;;;
12/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,45;0,00;;FluxoAgata;;;;;
12/11/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,80;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
12/11/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITAS DE VENDA DE IMÓVEIS;SAMUEL HICKMANN;9428,46;0,00;RECEITAS DE VENDA DE IMÓVEIS;FluxoLifecon5;;;;;
12/11/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITAS DE VENDA DE IMÓVEIS;SAMUEL HICKMANN;9400,95;0,00;RECEITAS DE VENDA DE IMÓVEIS;FluxoLifecon5;;;;;
12/11/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-4361,55;;FluxoLifecon7;;;;;
12/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,11;0,00;;FluxoLifecon7;;;;;
13/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,44;0,00;;FluxoAgata;;;;;
13/11/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;100000,00;0,00;;FluxoAgata;;;;;
13/11/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;PAVAO COMERCIO DE AREIA E BRITA LTDA;0,00;-3360,00;DUAS NFS FORAM EMITIDAS PARA ESSA REMESSA, SALVAS.;FluxoLifecon7;;;;;
13/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,12;0,00;;FluxoLifecon7;;;;;
14/11/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,48;0,00;;FluxoAgata;;;;;
14/11/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-2003,34;;FluxoAgata;;;;;
14/11/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);LIFECON;0,00;-100000,00;;FluxoAgata;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-57,86;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;PAVAO COMERCIO DE AREIA E BRITA LTDA;0,00;-840,00;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;ASSESSORIA TÉCNICA;PERTHO GESTAO IMOBILIARIA LTDA;0,00;-26990,12;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;RAFAEL GRABOSKI;0,00;-1000,00;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;RUPPENTHAL ENG. E CONST. LTDA;0,00;-27498,45;Execucao de estrutura metalica e material;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE INFRAESTRUTURA;RUPPENTHAL ENG. E CONST. LTDA;0,00;-36955,20;Execucao de rede de agua e gabioes;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;STUDIO 360 TOUR PUBLICIDADE LTDA.;0,00;-270,00;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;100000,00;0,00;;FluxoLifecon7;;;;;
14/11/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,12;0,00;;FluxoLifecon7;;;;;
